LECROYWR6100A,18120,Waveform
Segments,1,SegmentSize,5002
Segment,TrigTime,TimeSinceSegment1
#1,11-Dec-2012 17:57:51,0                 
Time,Ampl
9.569e-006,-0.00870667
9.57e-006,-0.00878205
9.571e-006,-0.00874436
9.572e-006,-0.00863128
9.573e-006,-0.00874436
9.574e-006,-0.00787746
9.575e-006,-0.00787746
9.576e-006,-0.00863128
9.577e-006,-0.00851821
9.578e-006,-0.00844283
9.579e-006,-0.00840513
9.58e-006,-0.00829206
9.581e-006,-0.00840513
9.582e-006,-0.00863128
9.583e-006,-0.00821668
9.584e-006,-0.0081036
9.585e-006,-0.0085559
9.586e-006,-0.00859359
9.587e-006,-0.00799053
9.588e-006,-0.00832975
9.589e-006,-0.00836744
9.59e-006,-0.00851821
9.591e-006,-0.00859359
9.592e-006,-0.0081036
9.593e-006,-0.0085559
9.594e-006,-0.00874436
9.595e-006,-0.00848052
9.596e-006,-0.00829206
9.597e-006,-0.00832975
9.598e-006,-0.00859359
9.599e-006,-0.00848052
9.6e-006,-0.00866897
9.601e-006,-0.00817899
9.602e-006,-0.00885743
9.603e-006,-0.00836744
9.604e-006,-0.00802822
9.605e-006,-0.00859359
9.606e-006,-0.0089705
9.607e-006,-0.00806591
9.608e-006,-0.0081413
9.609e-006,-0.00863128
9.61e-006,-0.0085559
9.611e-006,-0.00870667
9.612e-006,-0.00893281
9.613e-006,-0.00885743
9.614e-006,-0.00799053
9.615e-006,-0.0085559
9.616e-006,-0.00851821
9.617e-006,-0.00825437
9.618e-006,-0.00802822
9.619e-006,-0.00832975
9.62e-006,-0.00893281
9.621e-006,-0.00866897
9.622e-006,-0.00863128
9.623e-006,-0.0085559
9.624e-006,-0.00881974
9.625e-006,-0.00851821
9.626e-006,-0.0085559
9.627e-006,-0.00885743
9.628e-006,-0.00851821
9.629e-006,-0.00840513
9.63e-006,-0.00863128
9.631e-006,-0.00821668
9.632e-006,-0.00885743
9.633e-006,-0.0090082
9.634e-006,-0.00791515
9.635e-006,-0.00836744
9.636e-006,-0.00840513
9.637e-006,-0.00866897
9.638e-006,-0.00904589
9.639e-006,-0.00866897
9.64e-006,-0.00817899
9.641e-006,-0.00836744
9.642e-006,-0.00848052
9.643e-006,-0.00844283
9.644e-006,-0.00859359
9.645e-006,-0.00870667
9.646e-006,-0.00870667
9.647e-006,-0.00817899
9.648e-006,-0.00821668
9.649e-006,-0.00885743
9.65e-006,-0.00863128
9.651e-006,-0.00874436
9.652e-006,-0.00836744
9.653e-006,-0.00821668
9.654e-006,-0.00904589
9.655e-006,-0.00821668
9.656e-006,-0.00866897
9.657e-006,-0.00825437
9.658e-006,-0.00885743
9.659e-006,-0.00817899
9.66e-006,-0.0081036
9.661e-006,-0.00851821
9.662e-006,-0.00780207
9.663e-006,-0.00893281
9.664e-006,-0.0081036
9.665e-006,-0.00851821
9.666e-006,-0.00878205
9.667e-006,-0.00866897
9.668e-006,-0.00802822
9.669e-006,-0.0085559
9.67e-006,-0.00829206
9.671e-006,-0.00844283
9.672e-006,-0.00881974
9.673e-006,-0.00859359
9.674e-006,-0.00806591
9.675e-006,-0.00874436
9.676e-006,-0.00791515
9.677e-006,-0.00848052
9.678e-006,-0.00881974
9.679e-006,-0.00908358
9.68e-006,-0.00806591
9.681e-006,-0.00927203
9.682e-006,-0.00866897
9.683e-006,-0.0081036
9.684e-006,-0.00859359
9.685e-006,-0.00881974
9.686e-006,-0.00806591
9.687e-006,-0.00893281
9.688e-006,-0.00840513
9.689e-006,-0.0081413
9.69e-006,-0.00840513
9.691e-006,-0.0085559
9.692e-006,-0.0085559
9.693e-006,-0.0085559
9.694e-006,-0.00885743
9.695e-006,-0.00791515
9.696e-006,-0.00923434
9.697e-006,-0.0081036
9.698e-006,-0.00795284
9.699e-006,-0.00866897
9.7e-006,-0.00859359
9.701e-006,-0.0085559
9.702e-006,-0.00848052
9.703e-006,-0.00840513
9.704e-006,-0.00874436
9.705e-006,-0.00878205
9.706e-006,-0.00836744
9.707e-006,-0.00817899
9.708e-006,-0.00848052
9.709e-006,-0.00799053
9.71e-006,-0.00904589
9.711e-006,-0.00870667
9.712e-006,-0.00836744
9.713e-006,-0.00893281
9.714e-006,-0.00881974
9.715e-006,-0.00836744
9.716e-006,-0.00780207
9.717e-006,-0.00836744
9.718e-006,-0.00889512
9.719e-006,-0.00878205
9.72e-006,-0.00848052
9.721e-006,-0.00859359
9.722e-006,-0.00878205
9.723e-006,-0.00889512
9.724e-006,-0.00795284
9.725e-006,-0.00836744
9.726e-006,-0.00893281
9.727e-006,-0.00825437
9.728e-006,-0.00836744
9.729e-006,-0.00885743
9.73e-006,-0.00863128
9.731e-006,-0.00844283
9.732e-006,-0.00836744
9.733e-006,-0.00893281
9.734e-006,-0.00821668
9.735e-006,-0.0089705
9.736e-006,-0.00893281
9.737e-006,-0.00874436
9.738e-006,-0.00915896
9.739e-006,-0.00848052
9.74e-006,-0.00836744
9.741e-006,-0.00787746
9.742e-006,-0.00874436
9.743e-006,-0.0094228
9.744e-006,-0.0089705
9.745e-006,-0.00859359
9.746e-006,-0.00829206
9.747e-006,-0.00878205
9.748e-006,-0.00866897
9.749e-006,-0.00859359
9.75e-006,-0.0081413
9.751e-006,-0.00848052
9.752e-006,-0.00893281
9.753e-006,-0.00904589
9.754e-006,-0.00783977
9.755e-006,-0.00863128
9.756e-006,-0.00878205
9.757e-006,-0.00889512
9.758e-006,-0.00885743
9.759e-006,-0.00848052
9.76e-006,-0.00848052
9.761e-006,-0.00821668
9.762e-006,-0.00863128
9.763e-006,-0.00851821
9.764e-006,-0.00829206
9.765e-006,-0.00836744
9.766e-006,-0.00881974
9.767e-006,-0.00889512
9.768e-006,-0.00930973
9.769e-006,-0.00844283
9.77e-006,-0.00881974
9.771e-006,-0.00904589
9.772e-006,-0.00878205
9.773e-006,-0.00844283
9.774e-006,-0.00836744
9.775e-006,-0.00821668
9.776e-006,-0.00874436
9.777e-006,-0.00893281
9.778e-006,-0.00848052
9.779e-006,-0.0089705
9.78e-006,-0.00889512
9.781e-006,-0.00878205
9.782e-006,-0.00825437
9.783e-006,-0.00870667
9.784e-006,-0.00878205
9.785e-006,-0.00817899
9.786e-006,-0.00851821
9.787e-006,-0.00863128
9.788e-006,-0.00863128
9.789e-006,-0.00832975
9.79e-006,-0.00806591
9.791e-006,-0.00832975
9.792e-006,-0.00885743
9.793e-006,-0.00870667
9.794e-006,-0.00885743
9.795e-006,-0.00893281
9.796e-006,-0.0085559
9.797e-006,-0.00881974
9.798e-006,-0.00912127
9.799e-006,-0.00840513
9.8e-006,-0.00802822
